,PRD_SEQ,STAR,USER_ID
17371,174,2,72
8259,83,3,60
17980,180,4,81
40,1,2,41
11240,113,4,41
18371,184,2,72
14424,145,2,25
11639,117,1,40
6816,69,3,17
17587,176,5,88
18104,182,1,5
10704,108,4,5
14140,142,2,41
1460,15,4,61
18577,186,2,78
4493,45,1,94
13074,131,2,75
13686,137,2,87
13947,140,4,48
11002,111,1,3
15432,155,3,33
7230,73,3,31
15686,157,2,87
10412,105,2,13
5075,51,2,76
9641,97,4,42
18900,190,2,1
4088,41,2,89
18825,189,2,26
14949,150,1,50
4249,43,3,50
16807,169,4,8
19306,194,2,7
10096,101,2,97
19525,196,3,26
12109,122,3,10
6142,62,4,43
5661,57,4,62
13970,140,4,71
15037,151,1,38
9031,91,4,32
2659,27,2,60
141,2,2,42
2597,26,1,98
6701,68,2,2
15223,153,3,24
19902,200,2,3
7418,75,3,19
17522,176,4,23
10449,105,1,50
12130,122,4,31
17972,180,3,73
16843,169,2,44
16013,161,2,14
8179,82,1,80
11565,116,4,66
17332,174,4,33
9528,96,3,29
6370,64,4,71
4628,47,1,29
14478,145,4,79
441,5,2,42
9794,98,1,95
9046,91,3,47
3830,39,4,31
19069,191,1,70
6344,64,4,45
18258,183,3,59
1958,20,2,59
155,2,3,56
10487,105,1,88
18518,186,1,19
4578,46,4,79
1089,11,2,90
12576,126,4,77
9122,92,1,23
7950,80,3,51
11101,112,2,2
18357,184,4,58
6416,65,2,17
16021,161,2,22
9087,91,1,88
11439,115,2,40
7096,71,3,97
1098,11,1,99
5433,55,2,34
13230,133,4,31
6450,65,1,51
12328,124,4,29
10785,108,3,86
3348,34,3,49
4079,41,2,80
9177,92,4,78
19383,194,2,84
587,6,2,88
9346,94,5,47
13269,133,3,70
13537,136,4,38
17816,179,2,17
10964,110,3,65
13675,137,2,76
16299,163,1,100
645,7,4,46
11749,118,3,50
9587,96,1,88
16648,167,4,49
11739,118,2,40
15036,151,3,37
226,3,3,27
3864,39,1,65
10592,106,1,93
18695,187,2,96
19823,199,4,24
16154,162,4,55
8438,85,4,39
1529,16,2,30
18158,182,1,59
923,10,4,24
17777,178,1,78
17053,171,4,54
10102,102,3,3
7183,72,1,84
12150,122,3,51
18945,190,4,46
2591,26,4,92
5906,60,1,7
11205,113,1,6
7133,72,3,34
2307,24,1,8
17071,171,4,72
14203,143,1,4
612,7,1,13
11168,112,3,69
6629,67,3,30
4135,42,1,36
1898,19,3,99
13937,140,1,38
282,3,1,83
258,3,2,59
11116,112,3,17
19460,195,1,61
4943,50,4,44
14721,148,2,22
11531,116,4,32
6971,70,2,72
14889,149,3,90
13521,136,1,22
5223,53,4,24
2285,23,4,86
8078,81,4,79
6710,68,1,11
19362,194,2,63
10403,105,4,4
475,5,1,76
16391,164,1,92
6411,65,2,12
2551,26,2,52
6852,69,3,53
5546,56,2,47
13489,135,3,90
18059,181,3,60
9203,93,3,4
10183,102,3,84
13565,136,4,66
16280,163,2,81
18401,185,4,2
7193,72,1,94
6823,69,2,24
19287,193,3,88
781,8,4,82
14939,150,2,40
10983,110,2,84
6519,66,1,20
5774,58,2,75
13171,132,2,72
9283,93,4,84
9369,94,2,70
19180,192,3,81
10271,103,3,72
5055,51,2,56
10800,109,4,1
19030,191,2,31
1727,18,1,28
16994,170,1,95
16009,161,1,10
4666,47,2,67
8535,86,2,36
3750,38,3,51
12924,130,4,25
12722,128,3,23
11407,115,4,8
97,1,1,98
3137,32,4,38
13368,134,4,69
14357,144,3,58
13140,132,1,41
15177,152,4,78
3648,37,1,49
10849,109,2,50
18533,186,4,34
1633,17,4,34
12464,125,2,65
11861,119,4,62
19753,198,1,54
6171,62,2,72
7521,76,4,22
572,6,1,73
9879,99,4,80
19093,191,1,94
597,6,1,98
15352,154,2,53
7345,74,1,46
6304,64,4,5
19472,195,4,73
16376,164,3,77
18114,182,1,15
1753,18,3,54
5432,55,1,33
13183,132,1,84
17813,179,4,14
19491,195,3,92
11929,120,1,30
18559,186,3,60
9135,92,1,36
18820,189,1,21
1171,12,4,72
15562,156,3,63
7927,80,2,28
19301,194,3,2
18938,190,3,39
19575,196,4,76
18029,181,2,30
14531,146,4,32
15892,159,3,93
19189,192,2,90
17258,173,4,59
19338,194,4,39
2643,27,2,44
5347,54,1,48
9032,91,2,33
16965,170,3,66
204,3,4,5
7896,79,1,97
9833,99,1,34
2014,21,2,15
17289,173,2,90
17015,171,4,16
8461,85,1,62
1974,20,4,75
162,2,4,63
4998,50,1,99
18200,183,1,1
9557,96,3,58
4713,48,4,14
9067,91,1,68
1431,15,4,32
15261,153,1,62
12835,129,1,36
13975,140,1,76
19159,192,2,60
7710,78,4,11
7736,78,4,37
4283,43,4,84
7531,76,2,32
14139,142,3,40
17069,171,3,70
13493,135,3,94
10053,101,2,54
10851,109,4,52
3384,34,4,85
2839,29,3,40
18302,184,4,3
15078,151,1,79
15941,160,3,42
10595,106,4,96
15433,155,2,34
2096,21,2,97
10195,102,1,96
7999,80,1,100
18656,187,1,57
5017,51,4,18
2757,28,2,58
6397,64,1,98
10077,101,1,78
13930,140,4,31
14082,141,2,83
2097,21,4,98
8329,84,2,30
9028,91,1,29
3471,35,3,72
12889,129,3,90
14472,145,5,73
16230,163,2,31
1733,18,4,34
19812,199,2,13
1283,13,2,84
12485,125,1,86
12448,125,4,49
10028,101,3,29
1019,11,1,20
16184,162,2,85
18479,185,1,80
9518,96,1,19
17520,176,4,21
1651,17,2,52
830,9,2,31
1169,12,1,70
10720,108,3,21
6256,63,3,57
5469,55,2,70
16044,161,2,45
10258,103,1,59
16063,161,3,64
17251,173,2,52
11166,112,2,67
19451,195,4,52
5093,51,1,94
541,6,1,42
9324,94,4,25
17047,171,3,48
12693,127,3,94
19372,194,4,73
3390,34,1,91
12080,121,3,81
11154,112,2,55
14226,143,3,27
16977,170,1,78
16029,161,2,30
19937,200,3,38
10775,108,2,76
11005,111,4,6
3959,40,2,60
6643,67,3,44
16100,162,4,1
16087,161,3,88
3586,36,3,87
18014,181,1,15
2563,26,3,64
10822,109,2,23
19213,193,1,14
5036,51,1,37
1080,11,2,81
5891,59,2,92
14537,146,4,38
2023,21,3,24
13109,132,2,10
18996,190,3,97
7909,80,4,10
18744,188,3,45
16610,167,4,11
1013,11,2,14
14871,149,1,72
9235,93,1,36
5251,53,3,52
9596,96,1,97
2179,22,4,80
17081,171,3,82
17508,176,2,9
12087,121,3,88
5110,52,2,11
1778,18,2,79
17919,180,2,20
15379,154,2,80
7604,77,2,5
13944,140,1,45
17421,175,2,22
18116,182,4,17
19944,200,3,45
10473,105,2,74
14933,150,1,34
5132,52,2,33
2159,22,2,60
11329,114,2,30
14042,141,2,43
14566,146,4,67
6445,65,2,46
3967,40,1,68
1428,15,1,29
3081,31,4,82
2520,26,1,21
11754,118,2,55
10047,101,1,48
18106,182,3,7
6019,61,3,20
16832,169,3,33
16898,169,3,99
3727,38,3,28
8553,86,3,54
18953,190,2,54
9496,95,3,97
6251,63,3,52
5926,60,1,27
16406,165,1,7
8894,89,3,95
8706,88,3,7
1376,14,2,77
1724,18,1,25
3754,38,3,55
10517,106,2,18
19038,191,3,39
4082,41,2,83
11870,119,1,71
18437,185,3,38
12500,126,2,1
13057,131,2,58
16140,162,2,41
10773,108,3,74
9951,100,2,52
14571,146,3,72
17030,171,1,31
19712,198,4,13
14215,143,1,16
15997,160,2,98
7165,72,2,66
17926,180,3,27
11182,112,2,83
19439,195,2,40
4875,49,4,76
10736,108,3,37
18599,186,1,100
15990,160,1,91
12258,123,4,59
685,7,1,86
11435,115,3,36
18448,185,4,49
14291,143,1,92
2461,25,1,62
12275,123,3,76
11889,119,3,90
7128,72,4,29
16377,164,3,78
5946,60,4,47
4583,46,2,84
12232,123,4,33
13070,131,1,71
16905,170,4,6
18946,190,3,47
3983,40,3,84
14686,147,3,87
6303,64,2,4
9908,100,4,9
780,8,2,81
17153,172,4,54
5978,60,3,79
2196,22,1,97
14089,141,3,90
19890,199,4,91
18348,184,1,49
9832,99,3,33
6979,70,3,80
11824,119,1,25
2376,24,1,77
17630,177,3,31
11483,115,3,84
6511,66,1,12
13279,133,2,80
19173,192,4,74
14473,145,4,74
5439,55,3,40
10759,108,3,60
6493,65,4,94
8964,90,3,65
5510,56,3,11
5330,54,4,31
18072,181,1,73
4531,46,1,32
9866,99,3,67
15587,156,2,88
16749,168,3,50
10142,102,1,43
12089,121,3,90
16531,166,3,32
11280,113,3,81
18868,189,3,69
7788,78,1,89
3456,35,1,57
4940,50,2,41
9223,93,3,24
18916,190,3,17
14916,150,2,17
7099,71,2,100
8080,81,2,81
16462,165,1,63
19954,200,2,55
18241,183,1,42
9312,94,4,13
6172,62,1,73
3631,37,1,32
16955,170,3,56
6272,63,4,73
392,4,2,93
3191,32,2,92
16,1,3,17
19566,196,2,67
18515,186,2,16
7394,74,1,95
593,6,4,94
4719,48,1,20
5827,59,2,28
10749,108,3,50
4798,48,4,99
10634,107,4,35
4795,48,3,96
11234,113,1,35
8656,87,2,57
163,2,2,64
671,7,4,72
14308,144,3,9
19798,198,5,99
16052,161,4,53
14828,149,3,29
5542,56,1,43
7993,80,1,94
10900,110,2,1
7758,78,4,59
4837,49,2,38
6548,66,1,49
4481,45,2,82
3716,38,3,17
10837,109,3,38
6140,62,2,41
9956,100,1,57
1549,16,1,50
14818,149,3,19
767,8,1,68
5693,57,1,94
9700,98,4,1
19916,200,4,17
4517,46,1,18
12411,125,1,12
19099,191,3,100
18015,181,4,16
3292,33,2,93
9011,91,3,12
1403,15,2,4
1382,14,4,83
10340,104,2,41
1638,17,4,39
14083,141,1,84
8800,89,2,1
6406,65,2,7
9074,91,1,75
17563,176,1,64
5448,55,3,49
12168,122,2,69
5078,51,3,79
13564,136,4,65
17073,171,1,74
3850,39,1,51
6488,65,1,89
10145,102,4,46
13828,139,4,29
7154,72,1,55
18396,184,1,97
6610,67,4,11
5179,52,1,80
12330,124,3,31
19409,195,4,10
2494,25,1,95
845,9,1,46
8734,88,2,35
11916,120,4,17
11871,119,2,72
12415,125,1,16
7967,80,2,68
7340,74,1,41
13891,139,2,92
19020,191,3,21
18231,183,4,32
7137,72,1,38
2964,30,1,65
15751,158,3,52
15476,155,4,77
5772,58,4,73
17432,175,2,33
2530,26,4,31
11138,112,1,39
19999,200,5,100
14716,148,4,17
8429,85,4,30
4917,50,3,18
5901,60,4,2
8286,83,3,87
18573,186,2,74
5656,57,3,57
16127,162,1,28
5907,60,2,8
7373,74,3,74
6721,68,1,22
19295,193,1,96
12686,127,1,87
8264,83,1,65
7693,77,1,94
8325,84,1,26
19933,200,4,34
12265,123,4,66
11421,115,4,22
1826,19,4,27
12329,124,4,30
560,6,4,61
4107,42,2,8
5435,55,2,36
4437,45,3,38
10382,104,2,83
17826,179,4,27
4406,45,4,7
19555,196,1,56
18073,181,4,74
9917,100,4,18
19003,191,2,4
15096,151,2,97
2817,29,4,18
16724,168,1,25
5782,58,2,83
16163,162,2,64
9715,98,2,16
10699,107,4,100
19427,195,2,28
17396,174,4,97
4895,49,1,96
18488,185,3,89
148,2,2,49
16669,167,1,70
8555,86,1,56
15463,155,4,64
4443,45,4,44
7446,75,1,47
236,3,1,37
15901,160,3,2
19608,197,2,9
10754,108,4,55
7123,72,3,24
10123,102,1,24
13711,138,1,12
3083,31,3,84
632,7,3,33
2665,27,4,66
18487,185,4,88
18397,184,3,98
10526,106,2,27
15836,159,4,37
10060,101,4,61
14788,148,1,89
12075,121,4,76
18461,185,3,62
14109,142,3,10
9686,97,1,87
5249,53,4,50
8533,86,4,34
7426,75,4,27
12345,124,1,46
18609,187,2,10
7979,80,4,80
19232,193,2,33
1735,18,3,36
14484,145,3,85
4255,43,2,56
18229,183,4,30
2475,25,1,76
10756,108,4,57
19983,200,3,84
3713,38,3,14
6704,68,2,5
17091,171,4,92
19629,197,3,30
5189,52,4,90
18713,188,2,14
16456,165,1,57
14210,143,2,11
7843,79,3,44
12640,127,1,41
14052,141,2,53
13031,131,3,32
19671,197,2,72
6764,68,3,65
10793,108,2,94
1125,12,1,26
17625,177,2,26
19752,198,3,53
11543,116,2,44
4358,44,3,59
14114,142,1,15
17727,178,4,28
19986,200,1,87
7421,75,3,22
6652,67,3,53
17484,175,1,85
9160,92,3,61
7622,77,2,23
987,10,1,88
16014,161,2,15
2852,29,3,53
11695,117,3,96
8853,89,1,54
16336,164,1,37
14996,150,3,97
17014,171,1,15
17633,177,2,34
16866,169,3,67
9654,97,3,55
3040,31,1,41
16035,161,4,36
5010,51,1,11
18754,188,3,55
3273,33,3,74
7227,73,3,28
3683,37,3,84
6807,69,1,8
12337,124,2,38
1316,14,4,17
3225,33,4,26
17456,175,4,57
18438,185,1,39
9852,99,3,53
5752,58,4,53
10617,107,2,18
16393,164,1,94
4616,47,2,17
19466,195,3,67
1300,14,2,1
15222,153,2,23
19507,196,2,8
13673,137,4,74
9900,100,2,1
5495,55,3,96
9600,97,3,1
1798,18,3,99
12149,122,2,50
9667,97,2,68
6441,65,2,42
8636,87,2,37
15600,157,1,1
3654,37,3,55
7052,71,2,53
15945,160,3,46
11371,114,2,72
15710,158,1,11
1286,13,4,87
2137,22,2,38
10828,109,1,29
12208,123,4,9
12289,123,2,90
9873,99,3,74
16489,165,1,90
13467,135,5,68
6894,69,4,95
9884,99,1,85
3610,37,4,11
7151,72,4,52
17347,174,2,48
6012,61,2,13
13645,137,4,46
14113,142,1,14
4882,49,2,83
16524,166,4,25
13076,131,2,77
12611,127,4,12
12046,121,3,47
4146,42,3,47
8906,90,1,7
6542,66,3,43
4431,45,3,32
18330,184,4,31
406,5,2,7
18345,184,4,46
13178,132,3,79
16173,162,4,74
8234,83,3,35
11022,111,1,23
14051,141,2,52
11563,116,3,64
11556,116,3,57
16353,164,4,54
11,1,4,12
4760,48,2,61
1177,12,2,78
10693,107,1,94
2863,29,1,64
6471,65,4,72
9218,93,3,19
12040,121,2,41
2989,30,4,90
11207,113,3,8
7010,71,4,11
11530,116,1,31
14437,145,2,38
8927,90,4,28
12592,126,1,93
17824,179,3,25
19762,198,1,63
2875,29,1,76
12178,122,1,79
9108,92,1,9
2190,22,2,91
18817,189,2,18
3726,38,2,27
16838,169,1,39
9013,91,2,14
8189,82,2,90
1367,14,4,68
3712,38,3,13
5450,55,1,51
17772,178,1,73
15638,157,1,39
1000,11,1,1
7761,78,2,62
3553,36,4,54
4114,42,4,15
1667,17,1,68
3173,32,1,74
15740,158,2,41
19431,195,2,32
488,5,3,89
18665,187,3,66
12975,130,2,76
7848,79,4,49
5704,58,3,5
19659,197,2,60
8133,82,2,34
17087,171,3,88
5105,52,1,6
18904,190,3,5
3291,33,4,92
8125,82,3,26
11865,119,3,66
13380,134,2,81
9519,96,3,20
13965,140,1,66
14287,143,4,88
13598,136,1,99
19031,191,4,32
4440,45,4,41
10055,101,4,56
17370,174,4,71
19527,196,1,28
19276,193,1,77
19423,195,4,24
15504,156,1,5
15577,156,5,78
5238,53,3,39
14646,147,2,47
15552,156,4,53
17582,176,3,83
12373,124,3,74
19089,191,4,90
13669,137,1,70
7519,76,3,20
9991,100,1,92
9206,93,3,7
9556,96,1,57
10225,103,3,26
4470,45,4,71
17275,173,3,76
10985,110,1,86
1969,20,2,70
12595,126,4,96
5757,58,2,58
6294,63,2,95
12115,122,1,16
13605,137,3,6
7595,76,3,96
9110,92,2,11
3249,33,4,50
6570,66,3,71
6638,67,2,39
15398,154,2,99
12504,126,4,5
125,2,4,26
16170,162,1,71
5370,54,1,71
1239,13,4,40
2289,23,1,90
8467,85,2,68
1229,13,2,30
9200,93,4,1
6980,70,3,81
5178,52,2,79
10724,108,2,25
1058,11,4,59
6262,63,4,63
15360,154,2,61
281,3,1,82
14846,149,1,47
968,10,3,69
16001,161,4,2
1939,20,1,40
19754,198,2,55
17658,177,4,59
619,7,1,20
18309,184,3,10
1742,18,4,43
17774,178,3,75
14135,142,1,36
9847,99,2,48
3568,36,3,69
15563,156,4,64
6116,62,3,17
3178,32,4,79
9499,95,4,100
6099,61,4,100
16959,170,4,60
10552,106,5,53
13994,140,3,95
18828,189,1,29
15635,157,1,36
6276,63,3,77
9472,95,1,73
13149,132,1,50
11083,111,1,84
5724,58,3,25
10831,109,1,32
16653,167,1,54
629,7,1,30
11970,120,2,71
6430,65,4,31
3374,34,4,75
12588,126,4,89
13760,138,3,61
10238,103,1,39
2113,22,2,14
3216,33,5,17
13125,132,1,26
3814,39,2,15
8321,84,2,22
3155,32,3,56
14296,143,4,97
2278,23,4,79
4599,46,4,100
13,1,2,14
1646,17,1,47
17909,180,1,10
2365,24,4,66
4648,47,4,49
12197,122,2,98
374,4,2,75
18517,186,2,18
525,6,3,26
9131,92,2,32
11561,116,2,62
13910,140,4,11
12765,128,3,66
529,6,1,30
15596,156,2,97
9461,95,1,62
12473,125,2,74
17778,178,2,79
12201,123,3,2
12582,126,3,83
11171,112,2,72
19871,199,2,72
12003,121,4,4
6563,66,3,64
4703,48,4,4
15282,153,3,83
18096,181,3,97
15921,160,2,22
19770,198,1,71
955,10,4,56
6675,67,4,76
3453,35,3,54
12803,129,3,4
15140,152,2,41
8595,86,3,96
2071,21,1,72
956,10,3,57
16542,166,1,43
14036,141,3,37
7005,71,2,6
352,4,3,53
13518,136,3,19
16309,164,2,10
6236,63,4,37
12732,128,2,33
8946,90,1,47
14025,141,4,26
18970,190,1,71
2920,30,4,21
15711,158,2,12
4644,47,1,45
661,7,4,62
16082,161,2,83
7057,71,4,58
10181,102,4,82
16690,167,1,91
4790,48,3,91
2356,24,3,57
11894,119,4,95
18311,184,1,12
19670,197,4,71
17650,177,1,51
13612,137,4,13
1560,16,2,61
11787,118,3,88
10326,104,2,27
7179,72,4,80
15349,154,1,50
15313,154,1,14
13258,133,1,59
4109,42,4,10
514,6,1,15
894,9,4,95
8601,87,2,2
16405,165,4,6
19945,200,4,46
899,9,3,100
207,3,1,8
18993,190,1,94
458,5,3,59
2430,25,3,31
13629,137,1,30
3389,34,4,90
3911,40,3,12
552,6,1,53
6917,70,3,18
18440,185,2,41
1925,20,2,26
17018,171,2,19
6082,61,3,83
19310,194,4,11
18279,183,1,80
18597,186,2,98
105,2,2,6
3041,31,2,42
16369,164,4,70
10361,104,2,62
18093,181,1,94
89,1,3,90
15525,156,4,26
10433,105,3,34
17301,174,1,2
14451,145,4,52
18333,184,2,34
12236,123,1,37
14056,141,1,57
6368,64,2,69
16385,164,3,86
9127,92,2,28
8905,90,4,6
2720,28,1,21
16019,161,4,20
13621,137,2,22
8783,88,4,84
15822,159,3,23
19830,199,1,31
19494,195,3,95
10640,107,4,41
9768,98,3,69
13399,134,3,100
3762,38,1,63
213,3,1,14
17162,172,2,63
18427,185,3,28
8920,90,1,21
6154,62,3,55
8357,84,3,58
17773,178,1,74
4167,42,3,68
16967,170,2,68
19985,200,1,86
16500,166,4,1
5109,52,4,10
19787,198,1,88
18973,190,3,74
8712,88,3,13
1763,18,3,64
18259,183,3,60
13547,136,2,48
11536,116,2,37
15069,151,4,70
3224,33,4,25
526,6,3,27
15251,153,1,52
12091,121,3,92
5655,57,3,56
8884,89,3,85
6059,61,2,60
17343,174,2,44
6342,64,4,43
13997,140,2,98
17434,175,3,35
8782,88,2,83
8711,88,3,12
3380,34,4,81
3676,37,4,77
5776,58,4,77
19054,191,1,55
6573,66,2,74
1607,17,1,8
19997,200,4,98
15883,159,2,84
17175,172,4,76
8984,90,1,85
15522,156,4,23
1980,20,2,81
11425,115,1,26
17317,174,2,18
12155,122,1,56
12857,129,1,58
7424,75,2,25
5626,57,1,27
1682,17,4,83
16133,162,1,34
16335,164,2,36
6446,65,4,47
988,10,1,89
15083,151,1,84
11645,117,2,46
11722,118,2,23
3093,31,4,94
13261,133,1,62
13998,140,4,99
18207,183,2,8
17482,175,4,83
10396,104,1,97
2844,29,2,45
9078,91,1,79
3342,34,4,43
16422,165,2,23
6540,66,4,41
14288,143,2,89
3356,34,1,57
13025,131,3,26
11745,118,3,46
11801,119,4,2
14414,145,2,15
7813,79,1,14
19747,198,2,48
2428,25,1,29
11939,120,1,40
17070,171,2,71
4799,48,3,100
2353,24,1,54
16378,164,2,79
11383,114,2,84
9077,91,1,78
8073,81,4,74
14859,149,3,60
17424,175,3,25
19543,196,3,44
7491,75,1,92
17649,177,1,50
12771,128,4,72
19305,194,3,6
7059,71,4,60
13507,136,4,8
16661,167,2,62
5084,51,2,85
2382,24,1,83
571,6,3,72
1435,15,3,36
13281,133,3,82
9439,95,2,40
11718,118,3,19
14749,148,2,50
10706,108,3,7
5445,55,3,46
1007,11,3,8
4543,46,4,44
12987,130,3,88
7009,71,4,10
2064,21,4,65
1136,12,4,37
9882,99,1,83
10177,102,4,78
294,3,4,95
16077,161,1,78
3998,40,2,99
9766,98,2,67
3741,38,4,42
11700,118,4,1
2719,28,1,20
19233,193,2,34
12713,128,1,14
14870,149,4,71
16370,164,2,71
2808,29,4,9
9017,91,3,18
16940,170,3,41
16106,162,2,7
2469,25,4,70
3738,38,3,39
13481,135,1,82
362,4,3,63
6924,70,2,25
18088,181,4,89
14688,147,4,89
2139,22,3,40
7314,74,3,15
1312,14,4,13
6183,62,4,84
11303,114,3,4
1591,16,2,92
18546,186,3,47
2396,24,1,97
16701,168,1,2
14559,146,4,60
9516,96,3,17
5233,53,3,34
18913,190,1,14
8987,90,4,88
3020,31,2,21
9903,100,3,4
8228,83,1,29
9105,92,1,6
13913,140,1,14
5295,53,4,96
3972,40,1,73
14663,147,4,64
4133,42,1,34
974,10,3,75
7291,73,1,92
15585,156,3,86
17338,174,2,39
9752,98,2,53
13774,138,1,75
5016,51,2,17
17602,177,4,3
10874,109,1,75
13239,133,2,40
18024,181,2,25
17674,177,1,75
11873,119,3,74
17764,178,1,65
1933,20,3,34
4675,47,2,76
10222,103,1,23
892,9,3,93
7287,73,1,88
7906,80,4,7
14551,146,4,52
7657,77,1,58
10106,102,3,7
18297,183,3,98
11362,114,2,63
13832,139,1,33
726,8,4,27
7214,73,2,15
8245,83,3,46
18180,182,3,81
15876,159,2,77
14199,142,4,100
10745,108,1,46
17320,174,1,21
18649,187,2,50
17208,173,3,9
7274,73,4,75
11593,116,3,94
1389,14,2,90
3564,36,1,65
9076,91,3,77
5429,55,2,30
19886,199,4,87
16220,163,3,21
14899,149,3,100
15512,156,3,13
14561,146,1,62
1868,19,2,69
8202,83,1,3
806,9,1,7
4805,49,2,6
18846,189,4,47
12260,123,3,61
19172,192,4,73
19958,200,2,59
10426,105,2,27
9155,92,1,56
15152,152,2,53
4494,45,2,95
2632,27,1,33
14286,143,3,87
7832,79,1,33
14269,143,3,70
145,2,1,46
2033,21,2,34
1165,12,1,66
11692,117,1,93
2050,21,3,51
10816,109,2,17
12676,127,4,77
3430,35,4,31
18788,188,1,89
7069,71,4,70
4361,44,4,62
10616,107,1,17
18155,182,4,56
271,3,1,72
12984,130,4,85
8436,85,3,37
18416,185,3,17
12316,124,3,17
19786,198,4,87
9005,91,4,6
19680,197,1,81
3810,39,1,11
13919,140,4,20
15775,158,1,76
9996,100,1,97
4346,44,2,47
545,6,4,46
8502,86,3,3
11713,118,3,14
15229,153,2,30
9323,94,3,24
13737,138,4,38
15520,156,1,21
7564,76,2,65
17304,174,2,5
15317,154,4,18
11779,118,2,80
6640,67,3,41
8230,83,4,31
12651,127,2,52
2983,30,1,84
16514,166,1,15
13409,135,4,10
2667,27,1,68
9374,94,2,75
614,7,1,15
17850,179,4,51
4497,45,2,98
3294,33,2,95
6737,68,3,38
1500,16,1,1
9018,91,2,19
17905,180,1,6
19135,192,2,36
15023,151,1,24
11122,112,3,23
4232,43,4,33
8820,89,4,21
4430,45,4,31
12045,121,3,46
16774,168,1,75
12182,122,1,83
8592,86,2,93
4806,49,2,7
18968,190,2,69
13849,139,1,50
11918,120,4,19
15896,159,3,97
5319,54,1,20
7119,72,4,20
2421,25,1,22
1750,18,3,51
11344,114,4,45
12254,123,3,55
19734,198,4,35
338,4,2,39
11855,119,2,56
1341,14,4,42
3640,37,3,41
16713,168,2,14
3004,31,4,5
6960,70,4,61
4090,41,1,91
16314,164,3,15
18706,188,2,7
9650,97,1,51
8363,84,1,64
19347,194,2,48
12418,125,1,19
13350,134,3,51
19005,191,4,6
18023,181,1,24
9130,92,4,31
60,1,1,61
1240,13,4,41
5136,52,4,37
2343,24,3,44
15048,151,1,49
2120,22,3,21
1524,16,3,25
7617,77,3,18
153,2,2,54
14536,146,3,37
481,5,2,82
6122,62,4,23
12652,127,1,53
12112,122,4,13
15850,159,1,51
1762,18,3,63
15826,159,2,27
15507,156,3,8
8942,90,4,43
7715,78,3,16
4853,49,4,54
2711,28,3,12
17717,178,2,18
11046,111,3,47
6819,69,2,20
13081,131,4,82
11555,116,4,56
17770,178,1,71
5941,60,3,42
3067,31,1,68
3629,37,4,30
3028,31,1,29
2969,30,2,70
11664,117,3,65
8646,87,1,47
15156,152,2,57
19422,195,1,23
4263,43,2,64
17029,171,3,30
15646,157,4,47
7992,80,2,93
18458,185,1,59
16725,168,2,26
8041,81,1,42
15988,160,3,89
1622,17,3,23
12875,129,3,76
7184,72,4,85
5475,55,3,76
16458,165,1,59
8996,90,1,97
11372,114,4,73
8633,87,2,34
18435,185,2,36
17685,177,4,86
1304,14,3,5
8428,85,1,29
4033,41,1,34
2599,26,4,100
12808,129,2,9
2573,26,4,74
3186,32,1,87
4831,49,3,32
16086,161,2,87
2106,22,4,7
15517,156,4,18
12880,129,3,81
17771,178,1,72
19692,197,2,93
7083,71,3,84
13192,132,3,93
1279,13,2,80
13221,133,3,22
804,9,5,5
14596,146,3,97
17939,180,3,40
11382,114,1,83
4566,46,4,67
19687,197,4,88
15358,154,2,59
4841,49,1,42
10112,102,2,13
8705,88,4,6
17692,177,4,93
13859,139,2,60
9106,92,2,7
3452,35,2,53
2198,22,3,99
16032,161,1,33
4425,45,3,26
6150,62,4,51
14289,143,4,90
17327,174,3,28
822,9,4,23
15070,151,2,71
8356,84,2,57
12175,122,3,76
18922,190,1,23
15149,152,3,50
9503,96,4,4
19536,196,3,37
19021,191,1,22
13575,136,4,76
3054,31,4,55
7218,73,4,19
6722,68,1,23
3300,34,4,1
8519,86,3,20
16380,164,2,81
10682,107,1,83
14295,143,1,96
10998,110,3,99
12600,127,1,1
17216,173,3,17
11271,113,4,72
19813,199,3,14
7643,77,2,44
16438,165,4,39
14422,145,4,23
10093,101,3,94
1481,15,1,82
4873,49,1,74
13087,131,1,88
16002,161,4,3
8038,81,1,39
12342,124,3,43
5797,58,4,98
11485,115,2,86
5232,53,1,33
6645,67,2,46
15534,156,2,35
5490,55,1,91
768,8,4,69
18449,185,1,50
7311,74,1,12
19941,200,3,42
2717,28,1,18
2079,21,1,80
951,10,1,52
2482,25,4,83
9181,92,1,82
1759,18,2,60
9984,100,2,85
9916,100,3,17
4243,43,2,44
17072,171,1,73
13395,134,4,96
4944,50,2,45
17350,174,2,51
5588,56,4,89
16241,163,1,42
10395,104,4,96
4757,48,4,58
4380,44,4,81
13472,135,1,73
12997,130,3,98
5299,53,4,100
1990,20,2,91
12312,124,2,13
12951,130,2,52
17589,176,3,90
13490,135,2,91
4971,50,1,72
19745,198,1,46
13226,133,3,27
6783,68,4,84
3600,37,1,1
19978,200,1,79
8070,81,4,71
8577,86,1,78
7973,80,3,74
10314,104,2,15
1625,17,3,26
16920,170,3,21
7970,80,3,71
13224,133,1,25
4212,43,1,13
6456,65,4,57
9524,96,4,25
11694,117,3,95
2708,28,4,9
6514,66,1,15
4662,47,1,63
1854,19,4,55
3072,31,1,73
14755,148,4,56
1645,17,4,46
3417,35,5,18
3476,35,3,77
11053,111,4,54
1792,18,4,93
13718,138,3,19
15114,152,1,15
3797,38,1,98
3368,34,2,69
11559,116,1,60
7196,72,4,97
